daily_views_yesterday,channel_title,description,title,all_views,dislikes,published_at,category_id,has_yesterday,channel_id,comment_count,href,likes,created_date,daily_views_today,_id,id,favorite_count,update_video_data
10000.0,我是歌手官方频道 I AM A SINGER,"【我是歌手盛大开声】1月我是歌手第四季将正式登陆YOUTUBE我是歌手官方频道，独家首发，欢迎订阅，获取实时最新讯息，每一期精彩赛事都不会错过！

【欢迎订阅我是歌手官方频道】 Subscribe I AM A SINGER: https://goo.gl/GbczaK

【精彩看点】在黑白键轻弹的琴声中渐进，徐佳莹 一曲《我好想你》直抵心扉。在她的歌声中，思念宛如一缕清风，绵密悠长，可爱情注定是心中拔不出的刺，今LaLa澄清的声音在柔缓的旋律里唱着，唱碎了心，被风吹散，在飘散中余音袅袅。我好想你。这是最动人的情话，也是最伤感的独白

《我是歌手第四季 — 谁来踢馆》整片播放列表: https://goo.gl/xPiBWd
《我是歌手第四季 — 谁来踢馆》单曲集锦播放列表: https://goo.gl/J3y72O
《我是歌手第四季 — 踢馆歌手专题区》单曲播放列表: https://goo.gl/TwJxvZ
《我是歌手第三季》超清全集播放列表: http://goo.gl/T7EHTU
《我是歌手第二季》超清全集播放列表: http://goo.gl/9O2ff5
《我是歌手第一季》超清全集播放列表: http://goo.gl/U8fA9K
《我是歌手第三季巅峰会》播放列表: https://goo.gl/DbtUcH
《我是歌手第二季双年巅峰会》播放列表: https://goo.gl/abifH6",徐佳莹《我好想你》— 我是歌手4第5期单曲纯享 I Am A Singer 4【湖南卫视官方版】,5909411,436,2016-02-13 07:57:27,24,True,UCwnDGKPgpRsJUjuSGhATAmg,1274,https://www.youtube.com/watch?v=Fg2-FHwUbCs,25977,2016-05-18 09:54:45.019000,0,573bfc9d48ff165ea18098b3,Fg2-FHwUbCs,0,2016-06-05 04:31:00
10000.0,我是歌手官方频道 I AM A SINGER,"【我是歌手盛大开声】1月我是歌手第四季将正式登陆YOUTUBE我是歌手官方频道，独家首发，欢迎订阅，获取实时最新讯息，每一期精彩赛事都不会错过！

【欢迎订阅我是歌手官方频道】 Subscribe I AM A SINGER: https://goo.gl/GbczaK

【精彩看点】“唱作精灵”徐佳莹变身民谣文青 暖心翻唱《莉莉安》 

《我是歌手第四季 — 谁来踢馆》整片播放列表: https://goo.gl/xPiBWd
《我是歌手第四季 — 谁来踢馆》单曲集锦播放列表: https://goo.gl/J3y72O
《我是歌手第四季 — 踢馆歌手专题区》单曲播放列表: https://goo.gl/TwJxvZ
《我是歌手第三季》超清全集播放列表: http://goo.gl/T7EHTU
《我是歌手第二季》超清全集播放列表: http://goo.gl/9O2ff5
《我是歌手第一季》超清全集播放列表: http://goo.gl/U8fA9K
《我是歌手第三季巅峰会》播放列表: https://goo.gl/DbtUcH
《我是歌手第二季双年巅峰会》播放列表: https://goo.gl/abifH6",徐佳莹《莉莉安》 — 我是歌手4第4期单曲纯享 I Am A Singer 4【湖南卫视官方版】,5740104,352,2016-02-06 06:35:44,24,True,UCwnDGKPgpRsJUjuSGhATAmg,1230,https://www.youtube.com/watch?v=kjxvTJ3IoCg,22820,2016-05-18 09:54:45.019000,0,573bfc9d48ff165ea18098b4,kjxvTJ3IoCg,0,2016-06-05 04:31:00
10000.0,kanabel,"Jeanne Riley had cut a demo record for one of her songwriter friends, Royce Clark called ""The Old Town Drunk."" It was a sarcastic ballad of the old drunk that everyone in town made fun of until one day when they found his hat floating in the river and his shoes next to the river bank. The whole town got concerned and started dragging the river looking for his body. All the while the old town drunk was on the hillside, overlooking the entire scene, laughing. He finally came down and told the folks he was glad he was so well thought of.

When the song was played for producer Shelby Singleton of Plantation records. He wanted to know, ""who's that girl doing the singing?"" Shelby had been presented a song from a struggling songwriter named Tom Hall called ""Harper Valley P.T.A."" but he was not sold on the song due to the arrangement and the voice of the singer on the demo. It was a definite copy of the song ""Ode to Billy Joe"" which was a hit a year prior. The voice of the singer was just too smooth, he thought. This song need punch and sarcasm. But once he heard Jeannie's rendition of ""The Old Town Drunk,"" it clicked. And he said, get me that girl and a song I've got called ""Harper Valley P.T.A."" and I will cut you a million seller.

On friday, July 26, 1968 Jeannie had been working for Passkey Music on Music Row as a receptionist. She closed the door to the office at 5 o'clock and walked next door to Columbia Studio. It was a hot, humid evening. The producer, Shelby Singleton, kept saying the song was ""just right"" for her voice, just right to catch the angry mood of a nation fed up with hypocrisy. Jeannie glanced at the music and listened as Jerry Kennedy, the session leader, begin his cadence countdown. She began to tap her foot to the beat, she stepped up to the microphone. Suddenly she was into the song.

From the very fist word her mood and lyrics came together in a magical blend.
She stood close to the mike and let it pour out. There wasn't a sound as the last echo of the guitars faded. Then one of the musicians said ""Great Gawd A'mighty.""

It had taken 15 minutes to cut the first tape. Then someone suggested that they change the line ""... the day that momma broke up the Harper Valley P.T.A."" to ""...the day my momma socked it to, the Harper Valley P.T.A."" The lyrics, the music, literally made Jeannie the Harper Valley girl. Caught up in it, she snorted and sneered the anger of the world. That was it. What the world heard was what was done that Friday night in July 1968 by Jeannie C. Riley.",Harper Valley P.T.A. movie clip / singer  Jeannie C. Riley,5544914,558,2007-12-08 17:45:25,10,True,UCAUhxsg5UCVHCqZtREGJ0kg,1433,https://www.youtube.com/watch?v=4ivUOnnstpg,22074,2016-05-18 09:54:45.019000,0,573bfc9d48ff165ea18098b5,4ivUOnnstpg,0,2016-06-05 04:31:00
10000.0,cocojonessings,"http://www.cocosings.com/      *****  Courtney ""COCO"" Jones is a nine year old fourth grade student from Nashville, Tennessee.  She is an unbelievable singer. She is a powerhouse with the sound of a 30 year old. Coco has sung across the Eastern region of the country and one day hopes to tour the world. This is her appearance before over 40,000 people where she opened the NFL football game of the St. Louis Rams versus the Atlanta Falcons with the National Anthem.","9 yr old COCO Jones ""Unbelievable singer""",5496158,1681,2008-01-18 04:46:49,10,True,UC0RzM4Oe2H4pxAYuk-hr1xA,7360,https://www.youtube.com/watch?v=W8VoH7XFZ-8,41592,2016-05-18 09:54:45.020000,0,573bfc9d48ff165ea18098b6,W8VoH7XFZ-8,0,2016-06-05 04:31:00
10000.0,oops on tv,singer oops - live on tv,singer oops - live on tv,5530916,1089,2014-02-09 15:09:10,24,True,UCi8MVq1QCvE7pWSzZtQ_zLg,119,https://www.youtube.com/watch?v=63g-N1Y4gpk,2188,2016-05-18 09:54:45.020000,0,573bfc9d48ff165ea18098b7,63g-N1Y4gpk,0,2016-06-05 04:31:00
10000.0,Bonkers,"What a huge surprise for this streetmusician and us! We were filming him singing the song smalltown boy by Bronski Beat, when suddenly Jimmy Somerville (the original singer) comes up and joins him singing! Awesome, things like that only happen in Berlin!


Make sure to check the original song:
http://www.youtube.com/watch?v=Xuz94ZIPfJk",Streetmusician sings - Original singer comes along and joins him,5370174,357,2013-10-23 14:36:32,24,True,UCo0YBZ9PqAeecuAPiper3Sg,1250,https://www.youtube.com/watch?v=Y_DWWE3cjgg,22234,2016-05-18 09:54:45.021000,0,573bfc9d48ff165ea18098b9,Y_DWWE3cjgg,0,2016-06-05 04:31:00
10000.0,cindy candy,"南韓 Korea seoul Original Singer 原唱者 HARI Gwiyomi Kiyomi
more: http://www.facebook.com/girl104",Gwiyomi 可愛頌 南韓 Korea Original Singer 原唱者HARI - 正妹時代,5181422,1327,2013-04-01 11:10:05,24,True,UC5OjxB_dGtfsfTuBdmp79ug,1182,https://www.youtube.com/watch?v=KYlNVwHEoDg,9042,2016-05-18 09:54:45.021000,0,573bfc9d48ff165ea18098ba,KYlNVwHEoDg,0,2016-06-05 04:31:00
10000.0,Ali Kazim,okhay panday lummayan rawan ishq diyan by Saieen Zahoor Sufi Singer.,Okhay panday by Saieen Zahoor Sufi Singer Post by Zagham,5206031,1023,2010-05-29 09:25:04,10,True,UCO6ZrLiL0Pp-NAWvftnc6cg,939,https://www.youtube.com/watch?v=Xs-74sigxYs,9550,2016-05-18 09:54:45.021000,0,573bfc9d48ff165ea18098bb,Xs-74sigxYs,0,2016-06-05 04:31:00
10000.0,Noodlerella,"EVERY SINGLE DISNEY PRINCESS AND FEMALE DISNEY CHARACTER IMPRESSION EVER!...hopefully..unless i forgot someone....oops 
(also these are just from the animated feature films, no live action or tv films)
Enjoy my Disney fan girl tears as well haha, i can't believe that happened XD
 - List of all character impressions under the read more - 

FACEBOOK https://www.facebook.com/noodlerella
TWITTER https://twitter.com/noodlerella
INSTAGRAM http://instagram.com/noodlerella
BLOG http://noodlerella.blogspot.com
TUMBLR http://noodlerella.tumblr.com/ 


Elsa - Frozen
Anna - Frozen
Honey Lemon - Big Hero 6
Gogo Tomego - BH6
Vanallope vo Schweets - Wreck it Ralph
Sofia - Sofia the First
Rapunzel - Tangled 
Tiana - Princess and the Frog
Lottie - Princess and the Frog
Merida - Brave
Lilo - Lilo and Stitch
Nani - Lilo and Stitch
Kida - Atlantis the Lost Empire
Mulan - Mulan
Granny - Mulan
Meg - Hercules
Muses - Hercules
Esmerelda - The Hunchback of Notredam
Pocahontas - Pocahontas
Nala - The Lion King
Kiara - The Lion King 2
Sally - The Nightmare Before Christmas
Jasmine - Aladin
Belle - Beauty and the Beast
Mrs Potts - Beauty and the Beast
Ariel - The Little Mermaid
Bianca - The Rescuers
Jessica Rabbit - Who Framed Roger Rabbit
Elewyn - The Black Cauldron 
Marie - The Aristacats
Maid Marion - Robin Hood
Aurora - Sleeping Beauty
Lady - Lady and the Tramp
Wendy - Peter Pan
Alice - Alice in Wonderland
Cinderella - Cinderella
Snow White - Snow White",DISNEY IMPRESSIONS!! Singing and Speaking (ALL THE DISNEY GIRLS!!),5240077,3460,2015-06-13 20:25:20,24,True,UCxlNE1UStmCupXMn7SdY7xw,16642,https://www.youtube.com/watch?v=WMRnash45YE,114136,2016-05-18 09:54:45.021000,0,573bfc9d48ff165ea18098bc,WMRnash45YE,0,2016-06-05 04:31:00
10000.0,ThatcherJoe,"►Conor joins me this week to test out our singing impressions 
►Conor - https://www.youtube.com/user/skillzaisherebooya
►Jack - https://www.youtube.com/channel/UCPvi4_6AZtfND4ILv82s3wA
►U.S. USERNAME EVIE ON SALE HERE! - http://amzn.to/1iEdaRk 
►OR HERE! - http://bitly.com/1V25hWL 
►UK USERNAME:EVIE HERE! http://amzn.to/1IgvAjP AND http://bit.ly/1z7aIcO

►GET JOE AND CASPAR HIT THE ROAD HERE!
►order from Amazon ALL COUNTRIES - http://amzn.to/1N8Vnf5
►order from iTunes here (UK, US, France, Germany and Australia only) - http://apple.co/1L14tqD
►order from Google Play here – UK https://goo.gl/sK3L9l, US https://goo.gl/sK3L9l AUS https://goo.gl/oqtPNO
►Become a Sugglet NOW - http://bit.ly/1bIpesb
►Remember to hit that LIKE button if you enjoyed it :) 
►NEW VIDEO EVERY SUNDAY #SUGGSUNDAY 

►My Links:
Snapchat: ThatcherJoe
YouTube second channel: http://youtube.com/ThatcherJoeVlogs
Twitter: @Joe_Sugg
Facebook: ThatcherJoe
Tumblr: ThatcherJoe
Instagram: Joe_Sugg",SINGING IMPRESSIONS WITH CONOR MAYNARD,5983828,1430,2016-05-01 18:16:30,23,True,UCuouUWCLmpG4Dje3Ay0p1oQ,33581,https://www.youtube.com/watch?v=BlJLfuPNmqc,413499,2016-05-18 09:54:45.022000,0,573bfc9d48ff165ea18098bd,BlJLfuPNmqc,0,2016-06-05 04:31:00
10000.0,The X Factor USA,"Denise is used to singing for subway riders, not a 4000+ crowd and a panel of superstar judges! Simon asks her to sing Whitney Houston's ""The Greatest Love of All"" a capella and Denise delivers!

Subscribe now for more THE X FACTOR USA clips: http://bit.ly/TXF3_Subscribe

Tune in to THE X FACTOR USA Wednesday & Thursday 8/7c on Fox!

Like THE X FACTOR on Facebook: http://bit.ly/TheXFactorUSA_FB
Follow THE X FACTOR on Twitter: http://bit.ly/TheXFactorUSA_Twitter
Add THE X FACTOR on Pinterest: http://bitly.com/TXF_Pinterest
Add THE X FACTOR on Google+: http://bit.ly/TheXFactor_GooglePlus
See more of THE X FACTOR on our official site: http://www.thexfactorusa.com/

Like FOX on Facebook: http://fox.tv/FOXTV_FB
Follow FOX on Twitter: http://fox.tv/FOXTV_Twitter
Add FOX on Google+: http://fox.tv/FOXPlus

The award-winning international phenomenon THE X FACTOR is back. In Season Three of the hit competition series hosted by Mario Lopez, THE X FACTOR judges will travel the nation searching for talent 12 years old or over -- both solo artists and vocal groups -- who are willing to brave the panel for a chance to make their dreams of becoming a superstar come true. Auditions for THE X FACTOR were held this spring in Los Angeles, CA; Charleston, SC; New Orleans, LA; Long Island, NY; and Denver, CO. 

Contestants will audition in front of THE X FACTOR judges, including Simon Cowell, Demi Lovato, Kelly Rowland, Paulina Rubio, and an audience of thousands. This will be the ultimate test to prove they have the vocal ability, charisma and stage presence it takes to become a global superstar or breakout music act and win a recording contract with Syco/Sony Music. 

Those contestants who survive the first auditions will be divided into four categories: Boys, Girls, Over 25s and Groups. Each category will be mentored by one of the show's judges. Not only is it a competition between the hopefuls to stake their claim for the coveted win, but it's also a showdown among the judges as to whose acts will dominate the competition and make it to the finals. The judges may have their say in how the competition progresses, but it will be up to America to decide who ultimately has THE X FACTOR.

Denise Weeks - Subway Singer turned Superstar! - THE X FACTOR USA 2013
http://www.youtube.com/user/TheXFactorUSA",Denise Weeks - Subway Singer turned Superstar! - THE X FACTOR USA 2013,5029067,638,2013-09-13 05:30:00,24,True,UCtCRIhWVXiQDEp22k8z98-g,2489,https://www.youtube.com/watch?v=-wTce8x5TPg,23778,2016-05-18 09:54:45.022000,0,573bfc9d48ff165ea18098be,-wTce8x5TPg,0,2016-06-05 04:31:00
10000.0,ABC News,Tween pop singer Rebecca Black's music video gets slammed on the Internet. Read more: http://abcn.ws/l4TPGD,Worst Song Ever?  Rebecca Black Responds: 'I Don't Think I'm the Worst Singer' (03.18.11),4978429,69684,2011-03-18 15:38:12,43,True,UCBi2mrWuNuyYy4gbM6fU18Q,6564,https://www.youtube.com/watch?v=AjFIzWjT5I4,15864,2016-05-18 09:54:45.022000,0,573bfc9d48ff165ea18098bf,AjFIzWjT5I4,0,2016-06-05 04:31:00
10000.0,Random Channel,"I've come to give this song
I've come to give this song
I've come to give this song
I've come to give this song
Chandra Brambra Chandra Chandra Bendram...

I've come to give this song
From the world of dreams
I've come to give this song
From crystal tears
I've come to give this song
For love
I've come to give this song
Chandra Brambra Chandra Chandra Bendram...",Weird russian singer - Chum Drum Bedrum,5360554,2013,2015-07-02 19:50:48,10,True,UCZCwJWJNNbj0AovrQNM_OqA,13361,https://www.youtube.com/watch?v=tVj0ZTS4WF4,75901,2016-05-18 09:54:45.023000,0,573bfc9d48ff165ea18098c0,tVj0ZTS4WF4,0,2016-06-05 04:31:00
10000.0,Beyoncé,"BEYONCÉ Platinum Edition
Available on iTunes: http://beyonce.lk/itunesplatinum 
Available on Amazon: http://beyonce.lk/platinumam 

Box Set includes : 2 New Tracks . 4 New Remixes . 10 Live performances . 2015 Mini Calendar . 2 Photo Books . 17 Music Videos",Beyoncé - 7/11,342339313,199683,2014-11-22 00:11:08,10,True,UCuHzBCaKmtaLcRAOoazhCPA,104793,https://www.youtube.com/watch?v=k4YRWT_Aldo,1645261,2016-05-18 09:54:47.742000,0,573bfc9f48ff165ea18098c1,k4YRWT_Aldo,0,2016-06-05 04:31:00
10000.0,OneDirectionVEVO,"Music video by One Direction performing Kiss You. (C) 2013 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited
#VEVOCertified on March 21, 2013. http://vevo.com/certified http://youtube.com/vevocertified",One Direction - Kiss You (Official),340040142,110418,2013-01-07 19:57:08,10,True,UCbW18JZRgko_mOGm5er8Yzg,505960,https://www.youtube.com/watch?v=T4cdfRohhcg,1984548,2016-05-18 09:54:47.743000,0,573bfc9f48ff165ea18098c2,T4cdfRohhcg,0,2016-06-05 04:31:00
10000.0,JustinBieberVEVO,Music video by Justin Bieber performing As Long As You Love Me. © 2012 The Island Def Jam Music Group,Justin Bieber - As Long As You Love Me ft. Big Sean,324933669,264375,2012-08-01 12:00:14,10,True,UCHkj014U2CQ2Nv0UZeYpE_A,381785,https://www.youtube.com/watch?v=R4em3LKQCAQ,1867403,2016-05-18 09:54:47.743000,0,573bfc9f48ff165ea18098c4,R4em3LKQCAQ,0,2016-06-05 04:31:00
10000.0,michaeljacksonVEVO,"Music video by Michael Jackson performing Thriller. (C) 1982 MJJ Productions Inc.
#VEVOCertified on October 29, 2010. http://www.vevo.com/certified http://www.youtube.com/vevocertified",Michael Jackson - Thriller,325631739,68141,2009-10-03 06:00:21,10,True,UCulYu1HEIa7f70L2lYZWHOw,0,https://www.youtube.com/watch?v=sOnqjkJTMaA,1188323,2016-05-18 09:54:47.744000,0,573bfc9f48ff165ea18098c5,sOnqjkJTMaA,0,2016-06-05 04:31:00
10000.0,Ultra Music,"OMI's debut artist album ""Me 4 U"" is out now everywhere!!
iTunes: http://smarturl.it/Me4U
All other stores: https://lnk.to/me4uomi

Check out ""Cheerleader (Felix Jaehn Remix)"" on our Dance All Day Spotify playlist! http://smarturl.it/DanceAllDay

Follow OMI:
http://www.omimusiconline.com/
https://twitter.com/omimusiconline
https://www.facebook.com/OMItoday
https://instagram.com/omi/

Subscribe to Ultra Music  - http://www.youtube.com/subscription_center?add_user=ultrarecords
Subscribe to UltraTV  - http://www.youtube.com/subscription_center?add_user=ultratv

Ultra Music is an American independent electronic music record label based in New York City. Ultra's current roster includes Benny Benassi, The Bloody Beetroots, Steve Aoki, Lil Jon, Above & Beyond, Hot Since 82, Faul, Chris Lake, Klingande, Bakermat, Carnage, Mr Probz, Flosstradamus, Hardwell, Henry Krinkle, Chris Malinchak, Storm Queen, Congorock, Adrian Lux, Axwell, TOKiMonsta, and others. Ultra has featured releases from the aforementioned artists and many others including Tiësto, Avicii, Paul van Dyk, Paul Oakenfold, The Crystal Method, Sasha & John Digweed, and others.

Ultra Music Online:
http://www.ultramusic.com
http://www.twitter.com/ultrarecords
http://www.facebook.com/ultramusic
http://www.youtube.com/ultratv
http://merch.ultramusic.com
http://instagram.com/ultrarecords
https://soundcloud.com/ultrarecords
http://open.spotify.com/user/ultramusicofficial",OMI - Cheerleader (Felix Jaehn Video Edit),322986992,73952,2014-11-05 23:08:26,10,True,UC4rasfm9J-X4jNl9SvXp8xA,40625,https://www.youtube.com/watch?v=i1Jp-V4jalI,1354747,2016-05-18 09:54:47.744000,0,573bfc9f48ff165ea18098c6,i1Jp-V4jalI,0,2016-06-05 04:31:00
10000.0,TaylorSwiftVEVO,"Buy Now:
iTunes: https://itunes.apple.com/us/album/red/id571445253
Music video by Taylor Swift performing I Knew You Were Trouble. © 2012 Big Machine Records, LLC",Taylor Swift - I Knew You Were Trouble,319871087,121222,2012-12-14 22:15:07,10,True,UCANLZYMidaCbLQFWXBC95Jg,236219,https://www.youtube.com/watch?v=vNoKguSdy4Y,1642515,2016-05-18 09:54:47.744000,0,573bfc9f48ff165ea18098c7,vNoKguSdy4Y,0,2016-06-05 04:31:00
10000.0,Nico & Vinz,"Watch the music video for the hit single ""Am I Wrong"" by Nico & Vinz. Get Nico & Vinz's new 'Cornerstone' EP on iTunes: iTunes: http://wbr.fm/CornerstoneI

'CORNERSTONE' AVAILABLE NOW
iTunes: http://wbr.fm/CornerstoneI
Amazon: http://wbr.fm/CornerstoneA
Google Play: http://wbr.fm/CornerstoneG

STREAM 'CORNERSTONE
Spotify: http://wbr.fm/CornerstoneS
Apple Music: http://wbr.fm/CornerstoneAM

'BLACK STAR ELEPHANT' AVAILABLE NOW
Get the autographed poster bundle:http://smarturl.it/BSEAlbumBundle
Download on iTunes: http://smarturl.it/BSEPO
Download on Amazon: http://smarturl.it/BSEPOAmazon

STREAM  'BLACK STAR ELEPHANT'
Stream: http://smarturl.it/BSEStream 

LINKS
Official Website: http://www.nicoandvinz.com
Facebook: http://www.facebook.com/nicoandvinz
Twitter: http://www.twitter.com/nicoandvinz
Instagram: http://www.instagram.com/nicoandvinz


Music video by Nico & Vinz performing Am I Wrong. 
Directed and edited by Kavar Singh (http://vimeo.com/kavarsingh)
Cinematography: Kavar Singh & Arild Kumar
Produced by : Amanuel Kidane for 5 Star Ent & Julian Alexander for IDAP Vision
Production Assistant: Melinda Elvenes
VFX Supervisor: Arild Kumar
Special thanks to Melinda Elvenes, Lars Elvenes & Helicopter Horizons and the good people of Maun, Botswana. 
Song produced by : Will IDAP aka Nasty Kutt",Nico & Vinz - Am I Wrong [Official Music Video],317810333,32775,2013-06-20 09:36:15,10,True,UCxoxU-QnI2RhSaAfhfThxHQ,46869,https://www.youtube.com/watch?v=bg1sT4ILG0w,1261075,2016-05-18 09:54:47.745000,0,573bfc9f48ff165ea18098c8,bg1sT4ILG0w,0,2016-06-05 04:31:00
10000.0,LadyGagaVEVO,"Music video by Lady Gaga performing Poker Face. YouTube view counts pre-VEVO: 26,232,487. (C) 2008 Interscope Records",Lady Gaga - Poker Face,312986872,60053,2009-12-20 03:00:31,10,True,UC07Kxew-cMIaykMOkzqHtBQ,135490,https://www.youtube.com/watch?v=bESGLojNYSo,925978,2016-05-18 09:54:47.745000,0,573bfc9f48ff165ea18098c9,bESGLojNYSo,0,2016-06-05 04:31:00
10000.0,GunsNRosesVEVO,"Music video by Guns N' Roses performing Sweet Child O' Mine. YouTube view counts pre-VEVO: 2,418,311. (C) 1987 Guns N' Roses under exclusive license to Geffen Records",Guns N' Roses - Sweet Child O' Mine,313970426,34995,2009-12-25 05:25:11,10,True,UCJN4c_lZorb_0eyIP_tSS3A,81685,https://www.youtube.com/watch?v=1w7OgIMMRc4,1182916,2016-05-18 09:54:47.745000,0,573bfc9f48ff165ea18098ca,1w7OgIMMRc4,0,2016-06-05 04:31:00
10000.0,EminemVEVO,"iTunes: http://smarturl.it/WithoutMe  
Amazon: http://smarturl.it/WithoutMeAmz 
Google Play: http://smarturl.it/WithoutMeGP  

 http://smarturl.it/Eminem.News

Music video by Eminem performing Without Me. (C) 2002 Aftermath Records",Eminem - Without Me,310809453,35484,2009-06-16 22:18:53,10,True,UC20vb-R_px4CguHzzBPhoyQ,125389,https://www.youtube.com/watch?v=YVkUvmDQ3HY,1273331,2016-05-18 09:54:47.746000,0,573bfc9f48ff165ea18098cb,YVkUvmDQ3HY,0,2016-06-05 04:31:00
10000.0,OneDirectionVEVO,"As well as releasing the Red Nose Day single, One Direction are fundraising by doing something funny for money…and they want you to join them! Get involved at www.rednoseday.com/1D

Music video by One Direction performing One Way Or Another (Teenage Kicks). (C) 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited",One Direction - One Way Or Another (Teenage Kicks),308547931,90824,2013-02-20 23:55:26,10,True,UCbW18JZRgko_mOGm5er8Yzg,345307,https://www.youtube.com/watch?v=36mCEZzzQ3o,2010718,2016-05-18 09:54:47.746000,0,573bfc9f48ff165ea18098cc,36mCEZzzQ3o,0,2016-06-05 04:31:00
10000.0,Maroon5VEVO,"Music video by Maroon 5 performing Payphone (Explicit) feat. Wiz Khalifa. © 2012 A&M/Octone Records
Buy now! http://smarturl.it/M5Payphone

UK FANS
Standard album
Amazon - http://smarturl.it/maroon5amst
HMV - http://smarturl.it/maroon5hmvst
Play - http://smarturl.it/maroon5playst
iTunes - http://smarturl.it/maroon5itunesst

Deluxe album
Amazon - http://smarturl.it/maroon5amdel
HMV - http://smarturl.it/maroon5hmvdel
Play - http://smarturl.it/maroon5playdel
iTunes - http://smarturl.it/maroon5itunesdel

http://smarturl.it/Maroon5.News",Maroon 5 - Payphone (Explicit) ft. Wiz Khalifa,309073432,41165,2012-05-11 00:00:08,10,True,UCN1hnUccO4FD5WfM7ithXaw,147316,https://www.youtube.com/watch?v=KRaWnd3LJfs,1232274,2016-05-18 09:54:47.746000,0,573bfc9f48ff165ea18098cd,KRaWnd3LJfs,0,2016-06-05 04:31:00
10000.0,EvanescenceVEVO,"Music video by Evanescence performing My Immortal. (C) 2004 Wind-Up Records, LLC",Evanescence - My Immortal,288693802,28821,2009-12-02 09:25:42,10,True,UCDDmukrq0bwckrp09bNt-Rw,100636,https://www.youtube.com/watch?v=5anLPw0Efmo,1548487,2016-05-18 09:54:47.747000,0,573bfc9f48ff165ea18098cf,5anLPw0Efmo,0,2016-06-05 04:31:00
10000.0,emimusic,"Pre-VEVO play count: 60,798,408 
Get the single on iTunes: http://bit.ly/kpcaligurls
Buy the complete 'Teenage Dream' album on iTunes: http://bit.ly/kpTDdelEX

Music video by Katy Perry performing California Gurls. Capitol Records, LLC
Director: Mathew Cullen
Producers: Bernard Rahill, Patrick Nugent, Javier Jimenez, Danny Lockwood",Katy Perry - California Gurls ft. Snoop Dogg,287797040,58520,2010-06-15 01:49:28,10,True,UC2kTZB_yeYgdAg4wP2tEryA,83761,https://www.youtube.com/watch?v=F57P9C4SAW4,811191,2016-05-18 09:54:47.747000,0,573bfc9f48ff165ea18098d0,F57P9C4SAW4,0,2016-06-05 04:31:00
10000.0,RihannaVEVO,"Get Rihanna’s eighth studio album ANTI now:
Download on TIDAL: http://smarturl.it/downloadANTI
Stream on TIDAL: http://smarturl.it/streamANTIdlx
Download on iTunes: http://smarturl.it/dlxANTI
Download on Google Play: http://smarturl.it/ANTIdlxgp
Download on Amazon: http://geni.us/amzANTI 

Music video by Rihanna performing Don't Stop The Music. (C) 2007 The Island Def Jam Music Group",Rihanna - Don't Stop The Music,285707928,16657,2009-11-21 12:40:53,10,True,UC2xskkQVFEpLcGFnNSLQY0A,31852,https://www.youtube.com/watch?v=yd8jh9QYfEs,445021,2016-05-18 09:54:47.748000,0,573bfc9f48ff165ea18098d1,yd8jh9QYfEs,0,2016-06-05 04:31:00
10000.0,Coldplay Official,"Coldplay Live 2012, out now on DVD/CD/Blu-ray/digital. Get it from your local retailer at http://smarturl.it/cplive2012ww 
Pre-VEVO play count: 24,009180
Music video by Coldplay performing Viva La Vida. (C) 2008 EMI Records Ltd",Coldplay - Viva La Vida,288721971,29264,2008-08-04 09:25:33,10,True,UCDPM_n1atn2ijUwHd0NNRQw,180214,https://www.youtube.com/watch?v=dvgZkm1xWPE,1013282,2016-05-18 09:54:47.748000,0,573bfc9f48ff165ea18098d2,dvgZkm1xWPE,0,2016-06-05 04:31:00
10000.0,AnnaKendrickVEVO,"iTunes: http://smarturl.it/morepitch
Amazon: http://smarturl.it/PitchDeluxe
Google play: http://smarturl.it/pitchplay

Music video by Anna Kendrick performing Cups (Pitch Perfect's ""When I'm Gone"") (Director's Cut). (C) 2013 Universal Music Enterprises, a Division of UMG Recordings, Inc.",Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”),283536042,69695,2013-04-12 23:30:09,10,True,UCgqabVNmn6dTr66Oy_LP_VA,119700,https://www.youtube.com/watch?v=cmSbXsFE3l8,1850168,2016-05-18 09:54:47.748000,0,573bfc9f48ff165ea18098d3,cmSbXsFE3l8,0,2016-06-05 04:31:00
